,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
6971,Allstate Insurance - Franklin Insurance Group Llc,OPERATIONAL,"106 Northside Drive East, Statesboro",32.436038,-81.757797
6972,Heritage Insurance,OPERATIONAL,"100 East Telephone Street, Sylvania",32.749614,-81.635756
6973,Larry Akins Insurance,OPERATIONAL,"27 South Zetterower Avenue, Statesboro",32.4464111,-81.7784118
6974,Acceptance Insurance,OPERATIONAL,"602 Brannen Street #4, Statesboro",32.435014,-81.7694549
6975,BestRate Auto Insurance,OPERATIONAL,"1180 Northside Drive East, Statesboro",32.4465065,-81.7703789
6976,Professional Insurance Agency,OPERATIONAL,"509 West Ogeechee Street, Sylvania",32.7468394,-81.6444082
6977,Cynthia Scott Ins Agency LLC,OPERATIONAL,"114 West Ogeechee Street, Sylvania",32.7503952,-81.6373134
6978,Waters Insurance & Realty,OPERATIONAL,"369 Savannah Avenue, Statesboro",32.442424,-81.768681
6979,Diversified Insurance Services,OPERATIONAL,"304 South Walnut Street, Statesboro",32.4406172,-81.7852518
6980,Tarkenton Financial,OPERATIONAL,"38 Courtland Street, Statesboro",32.4494626,-81.7820374
6981,State Farm,OPERATIONAL,"Brampton Avenue, Statesboro",32.4130548,-81.7683717
7000,BB&T Insurance Services,OPERATIONAL,Metter,32.397118,-82.0601195
7019,GEICO Insurance Agent,OPERATIONAL,"6053 Veterans Parkway Suite 201, Columbus",32.5320648,-84.9566589
7020,Mutual of Omaha Insurance Co,OPERATIONAL,"275 18th Street, Columbus",32.4801006,-84.9893517
7021,Centene Corporation,OPERATIONAL,"707 Center Street, Columbus",32.4819044,-84.982883
7022,SunTrust,OPERATIONAL,"1246 1st Avenue, Columbus",32.4702573,-84.9913256
7023,Mass Mutual Financial Group,OPERATIONAL,"233 12th Street UNIT 302, Columbus",32.4688579,-84.9894736
7024,Seckinger & Associates,OPERATIONAL,"1604 Preston Drive, Columbus",32.477069,-84.95054999999999
7025,Acceptance Insurance,OPERATIONAL,"3604 Macon Road #8, Columbus",32.4875857,-84.93198819999999
7026,Georgia Farm Bureau,OPERATIONAL,"733 Washington Avenue, Talbotton",32.6687751,-84.53438469999999
7027,Frontier Adjusters Inc,OPERATIONAL,Columbus,32.46,-84.99
7028,SunTrust,OPERATIONAL,"3491 Courtyard Way, Columbus",32.50901750000001,-84.9381233
7029,Acceptance Insurance,OPERATIONAL,"1504 Lafayette Parkway, LaGrange",33.041708,-84.98073819999999
7030,Rick Hill - State Farm Insurance Agent,OPERATIONAL,"5111 Armour Road, Columbus",32.51432440000001,-84.9533039
7031,Aflac,OPERATIONAL,"1034 Amber Drive, Columbus",32.4705239,-84.8920461
7032,Aflac,OPERATIONAL,"5225 Kingsberry Street, Columbus",32.47957940000001,-84.9049975
7033,Thomas Insurance,OPERATIONAL,"5001 14th Avenue, Columbus",32.5129121,-84.9706695
7034,Pass Agency,OPERATIONAL,"5727 Moon Road # F, Columbus",32.5265195,-84.92700579999999
7035,Becky Goldsmith - State Farm Insurance Agent,OPERATIONAL,"7505 Veterans Parkway, Columbus",32.5558623,-84.9461455
7036,Tony Knight Agency LLC: Nationwide Insurance,OPERATIONAL,"5734 Windsor Drive STE 3, Columbus",32.5260322,-84.9282324
7037,Paragon Benefits,OPERATIONAL,"6065 Business Park Drive, Columbus",32.53404100000001,-84.88510199999999
7038,Lynne Hudgins Schorr - Aflac Insurance Agent,OPERATIONAL,"8008 Garrett Creek Court, Midland",32.56079400000001,-84.82227
7057,Hudspeth & Walker Employee Benefits,OPERATIONAL,"6611 Widgeon Drive, Midland",32.5416526,-84.86244529999999
7076,Georgia Farm Bureau,OPERATIONAL,"7664 U.S. 19, Zebulon",33.0932067,-84.34481790000001
7077,GEICO Insurance Agent,OPERATIONAL,"6053 Veterans Parkway Suite 201, Columbus",32.5320648,-84.9566589
7078,Georgia Farm Bureau,OPERATIONAL,"733 Washington Avenue, Talbotton",32.6687751,-84.53438469999999
7079,Trennis Dumas - State Farm Insurance Agent,OPERATIONAL,"943 North Church Street, Thomaston",32.91478710000001,-84.33271739999999
7080,Robert Allen - State Farm Insurance Agent,OPERATIONAL,"201 5th Avenue, Manchester",32.8536881,-84.62056489999999
7081,"Foresight Financial Services, Inc.",OPERATIONAL,"4374 River Road, Manchester",32.8850936,-84.6043839
7082,J Smith Lanier & Co,OPERATIONAL,"314 West Main Street, Manchester",32.8539036,-84.6179109
7083,Clark Insurance,OPERATIONAL,"304 West Main Street, Thomaston",32.88815830000001,-84.3286123
7084,Adams Insurance Services,OPERATIONAL,"1325 U.S. 19 N, Thomaston",32.9296006,-84.3343196
7085,Helms William,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
7086,Rick Knight - State Farm Insurance Agent,OPERATIONAL,"409 Copeland Lane, Hamilton",32.7567213,-84.8753627
7087,Mutual of Omaha Allen Perteet,OPERATIONAL,"212 West Main Street, Manchester",32.8528794,-84.6153752
7088,James Garner - Aflac Insurance Agent,OPERATIONAL,"44 Fisheries Street, Warm Springs",32.89224919999999,-84.6739212
7089,"Spears Insurance Services, LLC",OPERATIONAL,"747 Gardens View Drive, Chipley Village, Pine Mountain",32.852954,-84.8463218
7090,Kay Robinson - State Farm Insurance Agent,OPERATIONAL,"412 West Gordon Street, Thomaston",32.88741009999999,-84.3312254
7091,McGriff,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
7092,State farm,OPERATIONAL,"616 North Church Street, Thomaston",32.8989615,-84.32893539999999
7093,Allstate,OPERATIONAL,"140 West County Road, Thomaston",32.9269555,-84.3349787
7094,Raymond King - Aflac Insurance Agent,OPERATIONAL,"30 Deer Run Drive, Ellerslie",32.6266154,-84.7853008
7095,Phillip Bell - State Farm Insurance Agent,OPERATIONAL,"943 Thomaston Street, Barnesville",33.03999939999999,-84.1643982
7114,Georgia Farm Bureau,OPERATIONAL,"622 North Church Street, Thomaston",32.9003045,-84.3283819
7133,Georgia Farm Bureau,OPERATIONAL,"7664 U.S. 19, Zebulon",33.0932067,-84.34481790000001
7134,Georgia Farm Bureau,OPERATIONAL,"733 Washington Avenue, Talbotton",32.6687751,-84.53438469999999
7135,Lynn M Sims - Aflac Insurance Agent,OPERATIONAL,"125 Plantation Centre Drive South, Macon",32.875999,-83.760286
7136,Jason B West - Aflac Insurance Agent,OPERATIONAL,"6501 Peake Road #950, Macon",32.8772949,-83.760691
7137,Trennis Dumas - State Farm Insurance Agent,OPERATIONAL,"943 North Church Street, Thomaston",32.91478710000001,-84.33271739999999
7138,Alexander Heath & Walker Insurance,OPERATIONAL,"642 Veterans Parkway, Barnesville",33.0450672,-84.1697834
7139,Insurance Hub,OPERATIONAL,"101 Commerce Place #2, Barnesville",33.0522247,-84.15797909999999
7140,Hillery McBroom: Allstate Insurance,OPERATIONAL,"133 Forsyth Street, Barnesville",33.0544197,-84.15385839999999
7141,Seth Dozier - State Farm Insurance Agent,OPERATIONAL,"142 South Broad Street, Butler",32.5468825,-84.2418017
7142,Clark Insurance,OPERATIONAL,"304 West Main Street, Thomaston",32.88815830000001,-84.3286123
7143,Adams Insurance Services,OPERATIONAL,"1325 U.S. 19 N, Thomaston",32.9296006,-84.3343196
7144,Susan Pickard - Aflac Insurance Agent,OPERATIONAL,"503 Freeman Rd, Barnesville",32.9943972,-84.1582956
7145,Helms William,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
7146,Kay Robinson - State Farm Insurance Agent,OPERATIONAL,"412 West Gordon Street, Thomaston",32.88741009999999,-84.3312254
7147,McGriff,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
7148,State farm,OPERATIONAL,"616 North Church Street, Thomaston",32.8989615,-84.32893539999999
7149,Allstate,OPERATIONAL,"140 West County Road, Thomaston",32.9269555,-84.3349787
7150,Robert Allen - State Farm Insurance Agent,OPERATIONAL,"201 5th Avenue, Manchester",32.8536881,-84.62056489999999
7151,"Foresight Financial Services, Inc.",OPERATIONAL,"4374 River Road, Manchester",32.8850936,-84.6043839
7152,Sac Marketing LLC,OPERATIONAL,Macon,32.88,-83.8199999
7171,"W. Herndon & Associates, LLC",OPERATIONAL,"445 Breezeview Circle, Macon",32.872647,-83.767855
7190,Pfs Investments Inc,OPERATIONAL,"3312 Northside Drive, Macon",32.8911416,-83.6797454
7191,Lynn M Sims - Aflac Insurance Agent,OPERATIONAL,"125 Plantation Centre Drive South, Macon",32.875999,-83.760286
7192,Aflac,OPERATIONAL,"2733 Sheraton Drive # 175, Macon",32.8776548,-83.66390860000001
7193,Jason B West - Aflac Insurance Agent,OPERATIONAL,"6501 Peake Road #950, Macon",32.8772949,-83.760691
7194,R Q Reinsurance Solutions,OPERATIONAL,"3920 Arkwright Road, Macon",32.90645629999999,-83.68804449999999
7195,Source One Insurance and Benefits Group,OPERATIONAL,"4931 Riverside Drive ste 100e, Macon",32.9263947,-83.7114921
7196,Southeast Community Care,OPERATIONAL,"3920 Arkwright Road # 370, Macon",32.90645629999999,-83.68804449999999
7197,SunTrust,OPERATIONAL,"606 Cherry Street, Macon",32.8365373,-83.629397
7198,Bolder Investment Group LLC,OPERATIONAL,"1701 Bass Road, Macon",32.9350019,-83.72319279999999
7199,New York Life,OPERATIONAL,"6055 Lakeside Commons Drive # 300, Macon",32.9234352,-83.731555
7200,Alfa Insurance Co,OPERATIONAL,"C, 3312 Northside Drive #160, Macon",32.8910469,-83.67907029999999
7201,South Land Claims Services,OPERATIONAL,"3312 Northside Drive # D270, Macon",32.8911416,-83.6797454
7202,National Choice Insurance LLC,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7203,Slocumb & Associates,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7204,Primerica,OPERATIONAL,"3040 Riverside Drive, Macon",32.8875394,-83.67611959999999
7205,Georgia Farm Bureau,OPERATIONAL,"7664 U.S. 19, Zebulon",33.0932067,-84.34481790000001
7206,Georgia Farm Bureau,OPERATIONAL,"100 Northside Crossing, Macon",32.8967443,-83.7027347
7207,"DIVERSIFIED FINANCIAL ASSOCIATES,LLC",OPERATIONAL,"3329 Northside Drive A, Macon",32.891957,-83.6792895
7208,Frontier Adjusters Inc,OPERATIONAL,Macon,32.84,-83.63
7209,Wilkinson & Associates,OPERATIONAL,"2733 Sheraton Drive # 120, Macon",32.8776548,-83.66390860000001
7228,Custard Insurance Adjusters,OPERATIONAL,"2733 Sheraton Drive # 100, Macon",32.8776548,-83.66390860000001
7247,Pfs Investments Inc,OPERATIONAL,"3312 Northside Drive, Macon",32.8911416,-83.6797454
7248,Aflac,OPERATIONAL,"2733 Sheraton Drive # 175, Macon",32.8776548,-83.66390860000001
7249,Lynn M Sims - Aflac Insurance Agent,OPERATIONAL,"125 Plantation Centre Drive South, Macon",32.875999,-83.760286
7250,Jason B West - Aflac Insurance Agent,OPERATIONAL,"6501 Peake Road #950, Macon",32.8772949,-83.760691
7251,R Q Reinsurance Solutions,OPERATIONAL,"3920 Arkwright Road, Macon",32.90645629999999,-83.68804449999999
7252,SunTrust,OPERATIONAL,"606 Cherry Street, Macon",32.8365373,-83.629397
7253,Source One Insurance and Benefits Group,OPERATIONAL,"4931 Riverside Drive ste 100e, Macon",32.9263947,-83.7114921
7254,Southeast Community Care,OPERATIONAL,"3920 Arkwright Road # 370, Macon",32.90645629999999,-83.68804449999999
7255,Bolder Investment Group LLC,OPERATIONAL,"1701 Bass Road, Macon",32.9350019,-83.72319279999999
7256,New York Life,OPERATIONAL,"6055 Lakeside Commons Drive # 300, Macon",32.9234352,-83.731555
7257,Alfa Insurance Co,OPERATIONAL,"C, 3312 Northside Drive #160, Macon",32.8910469,-83.67907029999999
7258,South Land Claims Services,OPERATIONAL,"3312 Northside Drive # D270, Macon",32.8911416,-83.6797454
7259,National Choice Insurance LLC,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7260,Slocumb & Associates,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7261,Primerica,OPERATIONAL,"3040 Riverside Drive, Macon",32.8875394,-83.67611959999999
7262,Georgia Farm Bureau,OPERATIONAL,"100 Northside Crossing, Macon",32.8967443,-83.7027347
7263,Houston County Farm Bureau,OPERATIONAL,"1830 Macon Road, Perry",32.47963799999999,-83.729458
7264,Frontier Adjusters Inc,OPERATIONAL,Macon,32.84,-83.63
7265,"DIVERSIFIED FINANCIAL ASSOCIATES,LLC",OPERATIONAL,"3329 Northside Drive A, Macon",32.891957,-83.6792895
7266,NVS Ridgeway Inc,OPERATIONAL,"2162 Ingleside Avenue, Macon",32.8535675,-83.6504953
7285,Nancy Deighan - State Farm Insurance Agent,OPERATIONAL,"324 Butten Drive, Bonaire",32.555373,-83.6586528
7304,Pfs Investments Inc,OPERATIONAL,"3312 Northside Drive, Macon",32.8911416,-83.6797454
7305,Aflac,OPERATIONAL,"2733 Sheraton Drive # 175, Macon",32.8776548,-83.66390860000001
7306,Lynn M Sims - Aflac Insurance Agent,OPERATIONAL,"125 Plantation Centre Drive South, Macon",32.875999,-83.760286
7307,Jason B West - Aflac Insurance Agent,OPERATIONAL,"6501 Peake Road #950, Macon",32.8772949,-83.760691
7308,R Q Reinsurance Solutions,OPERATIONAL,"3920 Arkwright Road, Macon",32.90645629999999,-83.68804449999999
7309,SunTrust,OPERATIONAL,"606 Cherry Street, Macon",32.8365373,-83.629397
7310,Source One Insurance and Benefits Group,OPERATIONAL,"4931 Riverside Drive ste 100e, Macon",32.9263947,-83.7114921
7311,Southeast Community Care,OPERATIONAL,"3920 Arkwright Road # 370, Macon",32.90645629999999,-83.68804449999999
7312,Bolder Investment Group LLC,OPERATIONAL,"1701 Bass Road, Macon",32.9350019,-83.72319279999999
7313,New York Life,OPERATIONAL,"6055 Lakeside Commons Drive # 300, Macon",32.9234352,-83.731555
7314,Alfa Insurance Co,OPERATIONAL,"C, 3312 Northside Drive #160, Macon",32.8910469,-83.67907029999999
7315,South Land Claims Services,OPERATIONAL,"3312 Northside Drive # D270, Macon",32.8911416,-83.6797454
7316,National Choice Insurance LLC,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7317,Slocumb & Associates,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7318,Primerica,OPERATIONAL,"3040 Riverside Drive, Macon",32.8875394,-83.67611959999999
7319,Georgia Farm Bureau,OPERATIONAL,"100 Northside Crossing, Macon",32.8967443,-83.7027347
7320,Frontier Adjusters Inc,OPERATIONAL,Macon,32.84,-83.63
7321,"DIVERSIFIED FINANCIAL ASSOCIATES,LLC",OPERATIONAL,"3329 Northside Drive A, Macon",32.891957,-83.6792895
7322,Freedom Auto Insurance,OPERATIONAL,"3868 Pio Nono Avenue, Macon",32.7945327,-83.66662099999999
7323,Alan Parker - State Farm Insurance Agent,OPERATIONAL,"4909 Forsyth Road, Macon",32.8805948,-83.7244439
7342,Alfa Insurance - ADO Insurance,OPERATIONAL,"2314 Moody Road, Warner Robins",32.58669239999999,-83.622376
7361,Pfs Investments Inc,OPERATIONAL,"3312 Northside Drive, Macon",32.8911416,-83.6797454
7362,Aflac,OPERATIONAL,"2733 Sheraton Drive # 175, Macon",32.8776548,-83.66390860000001
7363,SunTrust,OPERATIONAL,"606 Cherry Street, Macon",32.8365373,-83.629397
7364,R Q Reinsurance Solutions,OPERATIONAL,"3920 Arkwright Road, Macon",32.90645629999999,-83.68804449999999
7365,Southeast Community Care,OPERATIONAL,"3920 Arkwright Road # 370, Macon",32.90645629999999,-83.68804449999999
7366,Acceptance Insurance,OPERATIONAL,"2485 North Columbia Street #111, Milledgeville",33.1125633,-83.2558696
7367,Frontier Adjusters Inc,OPERATIONAL,Macon,32.84,-83.63
7368,SunTrust,OPERATIONAL,"2501 North Columbia Street, Milledgeville",33.11341170000001,-83.2580354
7369,Primerica,OPERATIONAL,"3040 Riverside Drive, Macon",32.8875394,-83.67611959999999
7370,Alfa Insurance Co,OPERATIONAL,"C, 3312 Northside Drive #160, Macon",32.8910469,-83.67907029999999
7371,South Land Claims Services,OPERATIONAL,"3312 Northside Drive # D270, Macon",32.8911416,-83.6797454
7372,National Choice Insurance LLC,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7373,Slocumb & Associates,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
7374,Bobby Brown Insurance Agency,OPERATIONAL,"1531 North Columbia Street, Milledgeville",33.0966991,-83.2420065
7375,Source One Insurance and Benefits Group,OPERATIONAL,"4931 Riverside Drive ste 100e, Macon",32.9263947,-83.7114921
7376,Janice Roberts - State Farm Insurance Agent,OPERATIONAL,"1062 Gray Highway, Macon",32.9061168,-83.5906636
7377,SunTrust,OPERATIONAL,"1104 Gray Highway, Macon",32.8559006,-83.6179653
7378,Freedom Auto Insurance,OPERATIONAL,"3868 Pio Nono Avenue, Macon",32.7945327,-83.66662099999999
7379,Dyer Bill,OPERATIONAL,"452 South Wayne Street, Milledgeville",33.0758864,-83.2252228
7380,Woodmen of the World,OPERATIONAL,"1013 Fernwood Drive, Milledgeville",33.1122,-83.254087
7399,Wade Register - State Farm Insurance Agent,OPERATIONAL,"110 Martin Luther King Junior Avenue, Sandersville",32.9689095,-82.8093287
7418,Acceptance Insurance,OPERATIONAL,"2485 North Columbia Street #111, Milledgeville",33.1125633,-83.2558696
7419,Laurens County farm bureau,OPERATIONAL,"1511 Telfair Street, Dublin",32.52329229999999,-82.91826209999999
7420,Bobby Brown Insurance Agency,OPERATIONAL,"1531 North Columbia Street, Milledgeville",33.0966991,-83.2420065
7421,Wade Register - State Farm Insurance Agent,OPERATIONAL,"110 Martin Luther King Junior Avenue, Sandersville",32.9689095,-82.8093287
7422,John Mark Butler - State Farm Insurance Agent,OPERATIONAL,"1518 Bellevue Road, Dublin",32.5345197,-82.9288134
7423,Parker Insurance,OPERATIONAL,"132 East Church Street, Sandersville",32.9812042,-82.8100712
7424,Russell Harding Insurance,OPERATIONAL,"103 Bacon Street, Irwinton",32.8109833,-83.1734172
7425,SunTrust,OPERATIONAL,"2501 North Columbia Street, Milledgeville",33.11341170000001,-83.2580354
7426,Quick Cash,OPERATIONAL,"907 Hillcrest Parkway STE B, Dublin",32.5485645,-82.9285085
7427,Georgia Farm Bureau,OPERATIONAL,"6570 East College Street, Wrightsville",32.72855759999999,-82.71005989999999
7428,Nationwide Insurance: R M Bush & Company,OPERATIONAL,"125 East Church Street A, Sandersville",32.98213639999999,-82.8100341
7429,"Yates Insurance & Real Estate, Inc.",OPERATIONAL,"2030 Veterans Boulevard, Dublin",32.5410595,-82.9503605
7430,Danny E Davis State Farm Insurance,OPERATIONAL,"1203 Bellevue Avenue, Dublin",32.5363763,-82.9221967
7431,Marty Thompson - State Farm Insurance Agent,OPERATIONAL,"8660 South Marcus Street, Wrightsville",32.72923679999999,-82.71940579999999
7432,Sammons Insurance Inc,OPERATIONAL,"131 South Harris Street, Sandersville",32.98187259999999,-82.81072120000002
7433,Clark Allison Y,OPERATIONAL,"2030 Veterans Boulevard, Dublin",32.5410894,-82.95036569999999
7434,Middle Georgia Insurance Inc.,OPERATIONAL,"1307 Bellevue Avenue, Dublin",32.5360216,-82.9246921
7435,Owen Bailey - State Farm Insurance Agent,OPERATIONAL,"112 Park Place, Dublin",32.53871420000001,-82.9125009
7436,Horace Mann Insurance Co,OPERATIONAL,"312 East McCarty Street, Sandersville",32.98858699999999,-82.8070527
7437,Yates Insurance & Real Estate: Faircloth Paula,OPERATIONAL,"2030 Veterans Boulevard, Dublin",32.5410894,-82.95036569999999
7456,Woodmen of the World,OPERATIONAL,"1013 Fernwood Drive, Milledgeville",33.1122,-83.254087
7475,Wade Register - State Farm Insurance Agent,OPERATIONAL,"110 Martin Luther King Junior Avenue, Sandersville",32.9689095,-82.8093287
7476,Parker Insurance,OPERATIONAL,"132 East Church Street, Sandersville",32.9812042,-82.8100712
7477,Georgia Farm Bureau,OPERATIONAL,"6570 East College Street, Wrightsville",32.72855759999999,-82.71005989999999
7478,Marty Thompson - State Farm Insurance Agent,OPERATIONAL,"8660 South Marcus Street, Wrightsville",32.72923679999999,-82.71940579999999
7479,Nationwide Insurance: R M Bush & Company,OPERATIONAL,"125 East Church Street A, Sandersville",32.98213639999999,-82.8100341
7480,Brian Machalk - Aflac Insurance Agent,OPERATIONAL,"2042 Paul Cobb Rd, Bartow",32.98483449999999,-82.5316965
7481,Sammons Insurance Inc,OPERATIONAL,"131 South Harris Street, Sandersville",32.98187259999999,-82.81072120000002
7482,Horace Mann Insurance Co,OPERATIONAL,"312 East McCarty Street, Sandersville",32.98858699999999,-82.8070527
7483,Primerica Financial Services,OPERATIONAL,"504 South Harris Street, Sandersville",32.9738709,-82.8095574
