,Unnamed: 0,agency_name,agency_status,agency_address,agency_latitude,agency_longitude,latlng,city,state,county
858,858,Woodmen of the World Insurance,OPERATIONAL,"416 Thomaston St, Zebulon",33.1025302,-84.3429628,"33.1025302,-84.34296280000002",Zebulon,Georgia,Pike County
859,859,Cotton States Insurance,OPERATIONAL,"244 Odell Road # 4, Griffin",33.2164467,-84.2900614,"33.21644669999999,-84.2900614",Griffin,Georgia,Spalding County
860,860,Kimberly Brown - Aflac Insurance Agent,OPERATIONAL,"200 Bontura Drive, Senoia",33.3359282,-84.5253216,"33.3359282,-84.52532159999998",Senoia,Georgia,Fayette County
861,861,Chubb & Son Inc,OPERATIONAL,"168 Rockspray Ridge, Peachtree City",33.3783281,-84.5478398,"33.378328100000004,-84.54783979999998",Peachtree City,Georgia,Fayette County
862,862,Rita Johnson - State Farm Insurance Agent,OPERATIONAL,"1522 Lucky Street, Griffin",33.2800613,-84.290358,"33.2800613,-84.290358",Griffin,Georgia,Spalding County
863,863,MGH Insurance,OPERATIONAL,"300 Wilson Road # 300, Griffin",33.2312774,-84.2332534,"33.2312774,-84.23325340000002",Griffin,Georgia,Spalding County
864,864,Gerald Bailey Insurance,OPERATIONAL,"314 North Expressway, Griffin",33.2521468,-84.2872334,"33.2521468,-84.28723339999998",Griffin,Georgia,Spalding County
865,865,Tim Furlow,OPERATIONAL,"207 East Taylor Street, Griffin",33.2471017,-84.262104,"33.2471017,-84.26210400000002",Griffin,Georgia,Spalding County
866,866,Southern Hospitality Underwriters,OPERATIONAL,"300 Wilson Road, Griffin",33.2317853,-84.2333294,"33.2317853,-84.23332940000002",Griffin,Georgia,Spalding County
867,867,Acceptance Insurance,OPERATIONAL,"1435 North Expressway Ste 102, Griffin",33.2715842,-84.2923668,"33.2715842,-84.2923668",Griffin,Georgia,Spalding County
868,868,Cotton States Insurance,OPERATIONAL,"220 East College Street, Griffin",33.244155,-84.2617379,"33.244155,-84.26173790000001",Griffin,Georgia,Spalding County
869,869,Standard Insurance Group,OPERATIONAL,"179 Davidson Drive, Griffin",33.3119811,-84.3560111,"33.31198109999999,-84.35601109999998",Griffin,Georgia,Spalding County
870,870,Southern Trust Insurance Company,OPERATIONAL,"5444 Riverside Drive, Macon",32.9385056,-83.719623,"32.93850559999999,-83.71962300000001",Macon,Georgia,Bibb County
871,871,Jane Pennington: Allstate Insurance,OPERATIONAL,"57 South Lee Street, Forsyth",33.0326352,-83.9387977,"33.03263519999999,-83.93879770000002",Forsyth,Georgia,Monroe County
872,872,BB&T Insurance Services,OPERATIONAL,"101 North Lee Street, Forsyth",33.0368894,-83.938182,"33.0368894,-83.938182",Forsyth,Georgia,Monroe County
873,873,Cotton States Insurance,OPERATIONAL,"4292 Gray Highway, Gray",32.9972,-83.5567867,"32.9972,-83.55678669999998",Gray,Georgia,Jones County
874,874,VALIC Financial Advisors,OPERATIONAL,"125 Plantation Centre Drive South #200, Macon",32.8765222,-83.7599044,"32.876522200000004,-83.75990440000002",Macon,Georgia,Bibb County
875,875,Steve Hill - Prudential Financial,OPERATIONAL,"3647 Vineville Avenue, Macon",32.8604647,-83.6849521,"32.8604647,-83.68495209999998",Macon,Georgia,Bibb County
876,876,Andy Cowart - State Farm Insurance Agent,OPERATIONAL,"110 Executive Parkway, Milledgeville",33.0990407,-83.2586418,"33.0990407,-83.25864179999998",Milledgeville,Georgia,Baldwin County
877,877,Wilkinson Insurance,OPERATIONAL,"221 North Wayne Street, Milledgeville",33.0832726,-83.2274362,"33.0832726,-83.22743620000001",Milledgeville,Georgia,Baldwin County
878,878,Hogg Insurance Agency,OPERATIONAL,"101 Chase Court Northwest A, Milledgeville",33.0972179,-83.2560184,"33.0972179,-83.2560184",Milledgeville,Georgia,Baldwin County
879,879,A. Bruce Dempster: Allstate Insurance,OPERATIONAL,"3006 Heritage Road Ste B, Milledgeville",33.119842,-83.260902,"33.11984199999999,-83.260902",Milledgeville,Georgia,Baldwin County
880,880,Merritt Massey - State Farm Insurance Agent,OPERATIONAL,"3006 Heritage Road ste d, Milledgeville",33.1198781,-83.2609388,"33.1198781,-83.26093879999998",Milledgeville,Georgia,Baldwin County
881,881,Greg Bazemore - State Farm Insurance Agent,OPERATIONAL,"153 Macon Road, Gordon",32.8814856,-83.3341982,"32.881485600000005,-83.3341982",Gordon,Georgia,Wilkinson County
882,882,Murphey Insurance Inc,OPERATIONAL,"145 Garrett Way, Milledgeville",33.096282,-83.252561,"33.096282,-83.252561",Milledgeville,Georgia,Baldwin County
883,883,Bo Trawick - State Farm Insurance Agent,OPERATIONAL,"103 Harmony Crossing #5, Eatonton",33.4233338,-83.2674782,"33.4233338,-83.2674782",Eatonton,Georgia,Putnam County
884,884,Woodmen of the World Insurance,OPERATIONAL,"401 Prosser Road, Milledgeville",33.077778,-83.055412,"33.077778,-83.05541199999998",Milledgeville,Georgia,Baldwin County
885,885,Central Insurance Group,OPERATIONAL,"3008 Heritage Road, Milledgeville",33.120298,-83.261077,"33.120298,-83.261077",Milledgeville,Georgia,Baldwin County
886,886,Richard Hayes - Aflac Insurance Agent,OPERATIONAL,"159 Collis Road Northeast, Eatonton",33.391961,-83.2488235,"33.391961,-83.2488235",Eatonton,Georgia,Putnam County
887,887,Mount Olive Churchyard,OPERATIONAL,Milledgeville,33.0801401,-83.1310302,"33.0801401,-83.1310302",Milledgeville,Georgia,Baldwin County
888,888,Amcor Inc,OPERATIONAL,"810 Macon Highway, Warrenton",33.3978619,-82.6761903,"33.3978619,-82.67619029999999",Warrenton,Georgia,Warren County
889,889,Ricketson Insurance & Realty,OPERATIONAL,"556 Main Street, Warrenton",33.4070508,-82.6629913,"33.4070508,-82.66299129999999",Warrenton,Georgia,Warren County
890,890,Jonathan Kent - Aflac Insurance Agent,OPERATIONAL,"316 Johnson Street, Warrenton",33.4056656,-82.6560085,"33.40566559999999,-82.6560085",Warrenton,Georgia,Warren County
891,891,Georgia Farm Bureau,OPERATIONAL,"47 East Main Street, Gibson",33.23357,-82.5947929,"33.23356999999999,-82.5947929",Gibson,Georgia,Glascock County
892,892,SunTrust,OPERATIONAL,"201 Jackson Street, Thomson",33.4646879,-82.501632,"33.464687899999994,-82.501632",Thomson,Georgia,McDuffie County
893,893,Georgia Farm Bureau,OPERATIONAL,"2550 Georgia 88, Hephzibah",33.3125488,-82.1001778,"33.3125488,-82.1001778",Hephzibah,Georgia,Richmond County
894,894,Georgia Farm Bureau,OPERATIONAL,"330 West Milledgeville Road, Harlem",33.416544,-82.317845,"33.416544,-82.31784499999998",Harlem,Georgia,Columbia County
895,895,James D Usry - Aflac Insurance Agent,OPERATIONAL,"3149 Quail Farm Road, Thomson",33.3931576,-82.4911988,"33.39315759999999,-82.49119879999998",Thomson,Georgia,McDuffie County
896,896,Grayson Thomas - COUNTRY Financial Agency Manager,OPERATIONAL,"1258 Washington Road, Thomson",33.490513,-82.5039991,"33.49051299999999,-82.50399909999999",Thomson,Georgia,McDuffie County
897,897,Nationwide Insurance: John Hurst Insurance Group Inc.,OPERATIONAL,"3540 Wheeler Road Ste 108, Augusta",33.4850707,-82.0767526,"33.4850707,-82.07675259999998",Augusta,Georgia,Richmond County
898,898,Insurance Designers of America,OPERATIONAL,"1450 Greene Street #95, Augusta",33.477174,-81.981906,"33.477174,-81.98190600000002",Augusta,Georgia,Richmond County
899,899,"Affordable Insurance Agency, Inc.",OPERATIONAL,"2803 Wrightsboro Road #12, Augusta",33.4704736,-82.0364185,"33.47047360000001,-82.03641850000002",Augusta,Georgia,Richmond County
900,900,Mutual of Omaha,OPERATIONAL,"153 Davis Road #103, Martinez",33.5100107,-82.0842849,"33.5100107,-82.08428490000001",Martinez,Georgia,Columbia County
901,901,Hussey William,OPERATIONAL,"1450 Greene Street # 222, Augusta",33.4775239,-81.9819009,"33.4775239,-81.98190090000001",Augusta,Georgia,Richmond County
902,902,Aflac Augusta Ga,OPERATIONAL,"3150 Perimeter Parkway #115, Augusta",33.4910346,-82.0886693,"33.4910346,-82.08866929999998",Augusta,Georgia,Richmond County
903,903,Johnson and Associates Financial Services,OPERATIONAL,"1810 Mickie Ann Way, Hephzibah",33.3681775,-82.0967326,"33.36817750000001,-82.09673259999998",Hephzibah,Georgia,Richmond County
904,904,Peach State Insurance,OPERATIONAL,"3420 Peach Orchard Road, Augusta",33.39495,-82.02551,"33.39495,-82.02551",Augusta,Georgia,Richmond County
905,905,Primerica,OPERATIONAL,"3603 Hiers Boulevard, Hephzibah",33.3870991,-82.0979872,"33.3870991,-82.09798719999998",Hephzibah,Georgia,Richmond County
906,906,Global Insurance & Associates Inc,OPERATIONAL,"5108 Wrightsboro Road, Grovetown",33.4573646,-82.1952069,"33.4573646,-82.1952069",Grovetown,Georgia,Columbia County
907,907,Aiken County Magistrates,OPERATIONAL,"227 Gateway Drive, Aiken",33.3891637,-81.7139589,"33.3891637,-81.71395890000002",Aiken,South Carolina,Aiken County
908,908,Hixon Insurance Inc,OPERATIONAL,"108 West Spring Grove Avenue, North Augusta",33.4951763,-81.9713432,"33.495176300000004,-81.97134319999998",North Augusta,South Carolina,Aiken County
909,909,James O'Neal: Allstate Insurance,OPERATIONAL,"3238 Peach Orchard Road, Augusta",33.405316,-82.025923,"33.405316,-82.02592299999998",Augusta,Georgia,Richmond County
910,910,Clark Farley Insurance - Nationwide Insurance,OPERATIONAL,"2636 Tobacco Road c, Hephzibah",33.380218,-82.090744,"33.380218,-82.090744",Hephzibah,Georgia,Richmond County
911,911,Alfa Insurance Co,OPERATIONAL,"1480 Wrightsboro Road, Augusta",33.4651502,-81.9920783,"33.4651502,-81.99207829999997",Augusta,Georgia,Richmond County
912,912,Nationwide Insurance: Chris Heath Agency Inc.,OPERATIONAL,"921 Georgia Avenue, North Augusta",33.5002818,-81.9660745,"33.5002818,-81.96607449999998",North Augusta,South Carolina,Aiken County
913,913,Tammie Pero: Allstate Insurance,OPERATIONAL,"102 Trojan Drive Ste A, Carrollton",33.5681091,-85.0782871,"33.5681091,-85.0782871",Carrollton,Georgia,Carroll County
914,914,Tony Brewer - State Farm Insurance Agent,OPERATIONAL,"1133 North Park Street, Carrollton",33.600693,-85.078536,"33.600693,-85.078536",Carrollton,Georgia,Carroll County
915,915,Ryan Rice: Allstate Insurance,OPERATIONAL,"206 Bankhead Highway, Carrollton",33.581425,-85.063348,"33.581425,-85.06334799999998",Carrollton,Georgia,Carroll County
916,916,State Farm Insurance,OPERATIONAL,"28 Hospital Road, Newnan",33.388256,-84.817912,"33.38825599999999,-84.81791199999998",Newnan,Georgia,Coweta County
917,917,Jill Duncan - State Farm Insurance Agent,OPERATIONAL,"1654 Maple Street, Carrollton",33.5698402,-85.0991798,"33.5698402,-85.0991798",Carrollton,Georgia,Carroll County
918,918,Deidre Bembry - State Farm Insurance Agent,OPERATIONAL,"1111 Lower Fayetteville Road #200, Newnan",33.374367,-84.752372,"33.374367,-84.752372",Newnan,Georgia,Coweta County
919,919,Robert Kenimer - State Farm Insurance Agent,OPERATIONAL,"812 Maple Street, Carrollton",33.5745637,-85.0839579,"33.57456370000001,-85.0839579",Carrollton,Georgia,Carroll County
920,920,"Jim Crump, Health Coverage Savings Expert",OPERATIONAL,"1784 Mooty Bridge Road, LaGrange",33.0743965,-85.045405,"33.07439650000001,-85.045405",LaGrange,Georgia,Troup County
921,921,Paula Waldron - State Farm Insurance Agent,OPERATIONAL,"112 Kia Drive A, LaGrange",33.042792,-85.0031141,"33.042792,-85.00311409999998",LaGrange,Georgia,Troup County
922,922,Richard Horton American Family Insurance,OPERATIONAL,"4910 Jonesboro Road, Union City",33.5713913,-84.5485913,"33.57139129999999,-84.5485913",Union City,Georgia,Fulton County
923,923,Georgia Farm Bureau,OPERATIONAL,"626-1/2, Main Street, Palmetto",33.5244421,-84.6651877,"33.5244421,-84.66518769999998",Palmetto,Georgia,Fulton County
924,924,J. Scott Taylor: Allstate Insurance,OPERATIONAL,"4046 Georgia 154 Ste 111, Newnan",33.4375073,-84.6929625,"33.4375073,-84.6929625",Newnan,Georgia,Coweta County
925,925,Affiliated Insurance Group,OPERATIONAL,"101 Devant Street # 902B, Fayetteville",33.4501045,-84.4836624,"33.45010450000001,-84.4836624",Fayetteville,Georgia,Fayette County
926,926,AccuChoice - Antoine F. Smith,OPERATIONAL,"25 East Broad Street, Newnan",33.374048,-84.798371,"33.37404800000001,-84.798371",Newnan,Georgia,Coweta County
927,927,Ky Dickerson - State Farm Insurance Agent,OPERATIONAL,"240 Commerce Drive, Peachtree City",33.398694,-84.5910764,"33.398694,-84.59107639999998",Peachtree City,Georgia,Fayette County
928,928,"Seguros Global, Inc.",OPERATIONAL,"19 East Broad Street, Newnan",33.3741455,-84.7985153,"33.374145500000004,-84.79851529999998",Newnan,Georgia,Coweta County
929,929,Craig Evans - State Farm Insurance Agent,OPERATIONAL,"179 Handley Road Ste A, Tyrone",33.4785044,-84.5844093,"33.47850439999999,-84.58440929999998",Tyrone,Georgia,Fayette County
930,930,Clemens & Associates Inc,OPERATIONAL,"37 Calumet Parkway # L100, Newnan",33.401097,-84.7718411,"33.401097,-84.7718411",Newnan,Georgia,Coweta County
931,931,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712,"33.6893508,-84.49171199999998",Atlanta,Georgia,Fulton County
932,932,Kellee Communications Group,OPERATIONAL,"6000 North Terminal Parkway # T118, Atlanta",33.6412569,-84.4445395,"33.641256899999995,-84.44453949999998",Atlanta,Georgia,Clayton County
933,933,Ricky Gilley American Family Insurance,OPERATIONAL,"1745 Phoenix Boulevard, College Park",33.6157694,-84.4462238,"33.6157694,-84.4462238",College Park,Georgia,Clayton County
934,934,Primerica,OPERATIONAL,"3800 Camp Creek Parkway #110, Atlanta",33.6513808,-84.5144299,"33.6513808,-84.51442990000002",Atlanta,Georgia,Fulton County
935,935,Curtis & Associates LLC,OPERATIONAL,"3345 Hunting Creek Pass, Douglasville",33.678505,-84.6783871,"33.678505,-84.6783871",Douglasville,Georgia,Douglas County
936,936,Collier Insurance,OPERATIONAL,"5538 Old National Highway suite 250, Atlanta",33.605031,-84.4702899,"33.605031,-84.47028990000003",Atlanta,Georgia,Fulton County
937,937,Mark Bartley - State Farm Insurance Agent,OPERATIONAL,"8896 Tara Boulevard #400, Jonesboro",33.512278,-84.358227,"33.51227799999999,-84.358227",Jonesboro,Georgia,Clayton County
938,938,SunTrust,OPERATIONAL,"3510 Camp Creek Parkway, East Point",33.6555229,-84.5035515,"33.6555229,-84.5035515",East Point,Georgia,Fulton County
939,939,Acceptance Insurance,OPERATIONAL,"532 Forest Parkway Ste D, Forest Park",33.6220506,-84.3722955,"33.6220506,-84.37229549999998",Forest Park,Georgia,Clayton County
940,940,Crystal Compton - State Farm Insurance Agent,OPERATIONAL,"4584 Jonesboro Road, Forest Park",33.6296819,-84.3558971,"33.629681899999994,-84.35589709999998",Forest Park,Georgia,Clayton County
941,941,Velox® Insurance,OPERATIONAL,"6324 Old Dixie Highway Ste A, Jonesboro",33.5825647,-84.3763704,"33.58256469999999,-84.3763704",,Georgia,Clayton County
942,942,Enrico Lewis: Allstate Insurance,OPERATIONAL,"777 Cleveland Avenue Southwest Ste 104, Atlanta",33.6817244,-84.414848,"33.6817244,-84.41484799999998",Atlanta,Georgia,Fulton County
943,943,L.A. Insurance,OPERATIONAL,"5489 North Henry Boulevard, Stockbridge",33.5508017,-84.256942,"33.5508017,-84.25694200000002",Stockbridge,Georgia,Henry County
944,944,Ty Crowe: Allstate Insurance,OPERATIONAL,"245 Georgia Avenue East, Fayetteville",33.453586,-84.4516968,"33.453586,-84.4516968",Fayetteville,Georgia,Fayette County
945,945,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.9832501,"33.625001,-83.98325009999998",Conyers,Georgia,Rockdale County
946,946,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417,"33.625072499999995,-83.98324170000002",Conyers,Georgia,Rockdale County
947,947,Brian Andrews State Farm Insurance,OPERATIONAL,"1748 Hwy 81 East, McDonough",33.427948,-84.094975,"33.427948,-84.09497499999998",McDonough,Georgia,Henry County
948,948,AAA Morrow/Southlake,OPERATIONAL,"1500 Mount Zion Road Ste 205, Morrow",33.5719623,-84.3397711,"33.57196229999999,-84.3397711",Morrow,Georgia,Clayton County
949,949,Primerica,OPERATIONAL,"1115 Mount Zion Road H, Morrow",33.5707837,-84.3539349,"33.57078369999999,-84.3539349",Morrow,Georgia,Clayton County
950,950,Oliver Hawkins: Allstate Insurance,OPERATIONAL,"309 Olde Town Way, McDonough",33.431258,-84.1380484,"33.431258,-84.1380484",McDonough,Georgia,Henry County
951,951,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138,"33.666786,-83.975138",Conyers,Georgia,Rockdale County
952,952,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061,"33.6703846,-84.0250061",Conyers,Georgia,Rockdale County
953,953,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.8240741,"33.5957572,-83.82407409999998",Covington,Georgia,Newton County
954,954,Stacey Randolph-Castillo: Allstate Insurance,OPERATIONAL,"1745 Highway 138 Southeast Ste C7, Conyers",33.6443865,-84.016133,"33.6443865,-84.016133",Conyers,Georgia,Rockdale County
955,955,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.6702581,-83.9793402,"33.67025810000001,-83.9793402",Conyers,Georgia,Rockdale County
956,956,Ace Insurance,OPERATIONAL,"2385 Wall Street Southeast, Conyers",33.6268731,-83.9788656,"33.626873100000005,-83.97886559999998",Conyers,Georgia,Rockdale County
957,957,SunTrust,OPERATIONAL,"980 Eagles Landing Parkway, Stockbridge",33.5127451,-84.2198843,"33.512745100000004,-84.21988429999998",Stockbridge,Georgia,Henry County
958,958,SunTrust,OPERATIONAL,"930 main Street, Conyers",33.6674597,-84.0170263,"33.6674597,-84.01702630000003",Conyers,Georgia,Rockdale County
959,959,Acceptance Insurance,OPERATIONAL,"31 Georgia 138 #220, Stockbridge",33.5522755,-84.2617411,"33.5522755,-84.2617411",Stockbridge,Georgia,Henry County
960,960,Parten Insurance Agency,OPERATIONAL,"903 Pavilion Court suite a, McDonough",33.4314697,-84.1719197,"33.4314697,-84.17191969999998",McDonough,Georgia,Henry County
961,961,"Bowser, Wagner & Associates, Inc. / WorkComp Options",OPERATIONAL,"922 Highway 81, McDonough",33.4371524,-84.1213314,"33.437152399999995,-84.1213314",McDonough,Georgia,Henry County
962,962,Heritage Insurance Group,OPERATIONAL,Jackson,33.2945649,-83.966032,"33.2945649,-83.966032",Jackson,Georgia,Butts County
963,963,Jim Willis - COUNTRY Financial representative,OPERATIONAL,"242 North Jefferson Avenue, Eatonton",33.3283698,-83.3896635,"33.328369800000004,-83.3896635",Eatonton,Georgia,Putnam County
964,964,Craig-Massee Insurance Agency,OPERATIONAL,"112 South Madison Avenue, Eatonton",33.3251703,-83.3895709,"33.3251703,-83.38957090000002",Eatonton,Georgia,Putnam County
965,965,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.4637084,-83.2424342,"33.46370839999999,-83.24243419999998",Greensboro,Georgia,Greene County
966,966,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585,"33.5594434,-83.1850585",Greensboro,Georgia,Greene County
